skill_quantity_mean,skill_quantity_mean_error,skill_quantity_min_diff,skill_quantity_max_diff,hours_mean,hours_mean_error,hours_min_diff,hours_max_diff,choices_mean,choices_mean_error,choices_min_diff,choices_max_diff,hamming_mean,hamming_mean_error,hamming_min_diff,hamming_max_diff,weekdays_mean,weekdays_mean_error,weekdays_min_diff,weekdays_max_diff,shared_skill_amount,skill_diversity,control,size,Rank
3.0,0.6666666666666666,1,2,60.333333333333336,3.111111111111112,0,7,3.6666666666666665,0.4444444444444445,0,1,11.333333333333334,2.222222222222222,0,5,0.5238095238095238,0.2585034013605441,0.0,1.0,0,0.7777777777777778,False,3,346
3.0,0.6666666666666666,1,2,60.333333333333336,3.111111111111112,0,7,3.6666666666666665,0.4444444444444445,0,1,11.333333333333334,2.222222222222222,0,5,0.5238095238095238,0.2585034013605441,0.0,1.0,0,0.7777777777777778,False,3,347
2.6666666666666665,0.8888888888888888,0,2,62.66666666666666,3.111111111111112,0,7,3.6666666666666665,0.4444444444444445,0,1,8.666666666666666,4.444444444444445,2,11,0.3809523809523809,0.2585034013605442,0.0,1.0,0,0.75,False,3,348
2.6666666666666665,0.8888888888888888,0,2,62.66666666666666,3.111111111111112,0,7,3.6666666666666665,0.4444444444444445,0,1,8.666666666666666,4.444444444444445,2,11,0.3809523809523809,0.2585034013605442,0.0,1.0,0,0.75,False,3,349
3.333333333333333,1.1111111111111112,1,3,62.66666666666666,3.111111111111112,0,7,4.0,0.0,0,0,7.333333333333333,3.555555555555556,2,9,0.4761904761904762,0.3537414965986394,0.0,1.0,0,1.0,False,3,350
3.333333333333333,1.1111111111111112,1,3,62.66666666666666,3.111111111111112,0,7,4.0,0.0,0,0,7.333333333333333,3.555555555555556,2,9,0.4761904761904762,0.3537414965986394,0.0,1.0,0,1.0,False,3,351
4.333333333333333,0.888888888888889,0,2,60.333333333333336,3.111111111111112,0,7,4.0,0.0,0,0,9.333333333333334,3.555555555555556,2,9,0.5714285714285714,0.2312925170068027,0.0,1.0,0,0.8461538461538461,False,3,352
4.333333333333333,0.888888888888889,0,2,60.333333333333336,3.111111111111112,0,7,4.0,0.0,0,0,9.333333333333334,3.555555555555556,2,9,0.5714285714285714,0.2312925170068027,0.0,1.0,0,0.8461538461538461,False,3,353
2.6666666666666665,0.4444444444444445,0,1,62.66666666666666,3.111111111111112,0,7,4.0,0.0,0,0,7.333333333333333,4.888888888888889,0,11,0.4285714285714285,0.3265306122448979,0.0,1.0,0,0.75,False,3,354
2.6666666666666665,0.4444444444444445,0,1,62.66666666666666,3.111111111111112,0,7,4.0,0.0,0,0,7.333333333333333,4.888888888888889,0,11,0.4285714285714285,0.3265306122448979,0.0,1.0,0,0.75,False,3,355
3.6666666666666665,1.1111111111111112,1,3,65.0,0.0,0,0,4.0,0.0,0,0,1.3333333333333333,0.888888888888889,0,2,0.3333333333333333,0.3809523809523809,0.0,1.0,0,0.8181818181818182,False,3,356
3.6666666666666665,1.1111111111111112,1,3,65.0,0.0,0,0,4.0,0.0,0,0,1.3333333333333333,0.888888888888889,0,2,0.3333333333333333,0.3809523809523809,0.0,1.0,0,0.8181818181818182,False,3,357
3.333333333333333,1.1111111111111112,1,3,60.333333333333336,3.111111111111112,0,7,3.6666666666666665,0.4444444444444445,0,1,8.666666666666666,0.4444444444444446,0,1,0.619047619047619,0.3401360544217687,0.0,1.0,0,0.9,False,3,358
3.333333333333333,1.1111111111111112,1,3,60.333333333333336,3.111111111111112,0,7,3.6666666666666665,0.4444444444444445,0,1,8.666666666666666,0.4444444444444446,0,1,0.619047619047619,0.3401360544217687,0.0,1.0,0,0.9,False,3,359
4.333333333333333,0.888888888888889,0,2,65.0,0.0,0,0,3.333333333333333,0.4444444444444445,0,1,8.666666666666666,4.444444444444445,0,10,0.3809523809523809,0.2585034013605442,0.0,1.0,0,0.6923076923076923,False,3,360
4.333333333333333,0.888888888888889,0,2,65.0,0.0,0,0,3.333333333333333,0.4444444444444445,0,1,8.666666666666666,4.444444444444445,0,10,0.3809523809523809,0.2585034013605442,0.0,1.0,0,0.6923076923076923,False,3,361
3.75,0.875,0,3,63.25,2.625,0,7,4.0,0.0,0,0,7.5,4.833333333333333,0,13,0.4642857142857143,0.2551020408163265,0.0,1.0,0,0.8666666666666667,False,4,362
3.75,0.875,0,3,63.25,2.625,0,7,4.0,0.0,0,0,7.5,4.833333333333333,0,13,0.4642857142857143,0.2551020408163265,0.0,1.0,0,0.8666666666666667,False,4,363
3.5,1.5,0,3,65.0,0.0,0,0,4.0,0.0,0,0,1.6666666666666667,0.5555555555555555,0,2,0.3928571428571428,0.3775510204081632,0.0,1.0,0,0.7857142857142857,False,4,364
3.5,1.5,0,3,65.0,0.0,0,0,4.0,0.0,0,0,1.6666666666666667,0.5555555555555555,0,2,0.3928571428571428,0.3775510204081632,0.0,1.0,0,0.7857142857142857,False,4,365
3.0,1.0,0,2,65.0,0.0,0,0,4.0,0.0,0,0,2.6666666666666665,1.333333333333333,0,4,0.3928571428571428,0.3775510204081632,0.0,1.0,1,0.5833333333333334,False,4,366
3.0,1.0,0,2,65.0,0.0,0,0,4.0,0.0,0,0,2.6666666666666665,1.333333333333333,0,4,0.3928571428571428,0.3775510204081632,0.0,1.0,1,0.5833333333333334,False,4,367
3.0,1.0,0,3,63.25,2.625,0,7,4.0,0.0,0,0,6.833333333333333,4.166666666666666,0,11,0.3928571428571428,0.3061224489795918,0.0,1.0,0,0.6666666666666666,False,4,368
3.0,1.0,0,3,63.25,2.625,0,7,4.0,0.0,0,0,6.833333333333333,4.166666666666666,0,11,0.3928571428571428,0.3061224489795918,0.0,1.0,0,0.6666666666666666,False,4,369
3.0,1.5,1,4,65.0,0.0,0,0,3.75,0.375,0,1,2.0,0.6666666666666666,0,4,0.3214285714285714,0.3877551020408163,0.0,1.0,0,0.6666666666666666,False,4,370
3.0,1.5,1,4,65.0,0.0,0,0,3.75,0.375,0,1,2.0,0.6666666666666666,0,4,0.3214285714285714,0.3877551020408163,0.0,1.0,0,0.6666666666666666,False,4,371
3.25,1.25,0,3,63.25,2.625,0,7,3.5,0.75,0,2,6.5,5.166666666666667,0,13,0.3928571428571428,0.2755102040816326,0.0,1.0,0,0.9230769230769232,False,4,372
3.25,1.25,0,3,63.25,2.625,0,7,3.5,0.75,0,2,6.5,5.166666666666667,0,13,0.3928571428571428,0.2755102040816326,0.0,1.0,0,0.9230769230769232,False,4,373
3.0,1.0,0,2,63.25,2.625,0,7,3.5,0.75,0,2,6.833333333333333,4.166666666666667,0,11,0.4285714285714285,0.2755102040816327,0.0,1.0,0,0.75,False,4,374
3.0,1.0,0,2,63.25,2.625,0,7,3.5,0.75,0,2,6.833333333333333,4.166666666666667,0,11,0.4285714285714285,0.2755102040816327,0.0,1.0,0,0.75,False,4,375
3.0,1.5,1,4,65.0,0.0,0,0,3.5,0.75,0,2,2.0,0.6666666666666666,0,4,0.3571428571428571,0.3673469387755102,0.0,1.0,0,0.75,False,4,376
3.0,1.5,1,4,65.0,0.0,0,0,3.5,0.75,0,2,2.0,0.6666666666666666,0,4,0.3571428571428571,0.3673469387755102,0.0,1.0,0,0.75,False,4,377
2.75,1.75,0,4,63.25,2.625,0,7,3.75,0.375,0,1,6.833333333333333,4.166666666666667,0,11,0.3928571428571428,0.3061224489795918,0.0,1.0,0,0.8181818181818182,False,4,378
2.75,1.75,0,4,61.5,3.5,0,7,3.75,0.375,0,1,9.666666666666666,3.7777777777777786,0,11,0.4642857142857143,0.1938775510204081,0.0,1.0,0,0.9090909090909092,False,4,379
2.75,1.75,0,4,63.25,2.625,0,7,3.75,0.375,0,1,6.833333333333333,4.166666666666667,0,11,0.3928571428571428,0.3061224489795918,0.0,1.0,0,0.8181818181818182,False,4,380
2.75,1.75,0,4,61.5,3.5,0,7,3.75,0.375,0,1,9.666666666666666,3.7777777777777786,0,11,0.4642857142857143,0.1938775510204081,0.0,1.0,0,0.9090909090909092,False,4,381
3.0,1.0,0,3,65.0,0.0,0,0,4.0,0.0,0,0,2.6666666666666665,1.3333333333333333,0,4,0.3571428571428571,0.3673469387755102,0.0,1.0,0,0.75,False,4,382
3.0,1.0,0,3,65.0,0.0,0,0,4.0,0.0,0,0,2.6666666666666665,1.3333333333333333,0,4,0.3571428571428571,0.3673469387755102,0.0,1.0,0,0.75,False,4,383
3.5,1.25,0,4,63.25,2.625,0,7,3.75,0.375,0,1,7.5,5.5,0,11,0.3928571428571428,0.2755102040816326,0.0,1.0,0,0.7857142857142857,False,4,384
3.5,1.25,0,4,63.25,2.625,0,7,3.75,0.375,0,1,7.5,5.5,0,11,0.3928571428571428,0.2755102040816326,0.0,1.0,0,0.7857142857142857,False,4,385
3.0,1.5,1,4,61.5,3.5,0,7,3.75,0.375,0,1,9.666666666666666,3.777777777777778,0,11,0.4642857142857143,0.1938775510204081,0.0,1.0,0,0.8333333333333334,False,4,386
3.0,1.5,1,4,63.25,2.625,0,7,3.75,0.375,0,1,6.5,5.166666666666667,0,13,0.3571428571428571,0.2959183673469388,0.0,1.0,0,0.6666666666666666,False,4,387
3.0,1.5,1,4,61.5,3.5,0,7,3.75,0.375,0,1,9.666666666666666,3.777777777777778,0,11,0.4642857142857143,0.1938775510204081,0.0,1.0,0,0.8333333333333334,False,4,388
3.0,1.5,1,4,63.25,2.625,0,7,3.75,0.375,0,1,6.5,5.166666666666667,0,13,0.3571428571428571,0.2959183673469388,0.0,1.0,0,0.6666666666666666,False,4,389
3.25,1.125,0,3,65.0,0.0,0,0,3.5,0.5,0,1,2.6666666666666665,0.8888888888888888,0,2,0.3571428571428571,0.3673469387755102,0.0,1.0,0,0.7692307692307693,False,4,390
3.25,1.125,0,3,65.0,0.0,0,0,3.5,0.5,0,1,2.6666666666666665,0.8888888888888888,0,2,0.3571428571428571,0.3673469387755102,0.0,1.0,0,0.7692307692307693,False,4,391
3.0,1.0,0,2,63.25,2.625,0,7,3.25,0.375,0,1,6.833333333333333,4.166666666666666,0,11,0.3928571428571428,0.3061224489795918,0.0,1.0,0,0.8333333333333334,False,4,392
3.0,1.0,0,2,63.25,2.625,0,7,3.25,0.375,0,1,6.833333333333333,4.166666666666666,0,11,0.3928571428571428,0.3061224489795918,0.0,1.0,0,0.8333333333333334,False,4,393
3.0,1.5,1,4,63.25,2.625,0,7,3.75,0.375,0,1,6.833333333333333,5.5,0,13,0.4285714285714285,0.2755102040816327,0.0,1.0,0,0.75,False,4,394
3.0,1.5,1,4,63.25,2.625,0,7,3.75,0.375,0,1,6.833333333333333,5.5,0,13,0.4285714285714285,0.2755102040816327,0.0,1.0,0,0.75,False,4,395
3.5,1.25,0,4,65.0,0.0,0,0,3.75,0.375,0,1,1.6666666666666667,0.5555555555555554,0,2,0.3571428571428571,0.3673469387755102,0.0,1.0,0,0.7142857142857143,False,4,396
2.75,1.25,0,3,65.0,0.0,0,0,3.5,0.5,0,1,2.0,0.6666666666666666,0,4,0.3214285714285714,0.3877551020408163,0.0,1.0,0,0.7272727272727273,False,4,397
2.75,1.25,0,3,65.0,0.0,0,0,3.5,0.5,0,1,2.0,0.6666666666666666,0,4,0.3214285714285714,0.3877551020408163,0.0,1.0,0,0.7272727272727273,False,4,398
4.0,0.5,0,2,61.5,3.5,0,7,3.75,0.375,0,1,9.0,3.333333333333333,0,9,0.5,0.2142857142857142,0.0,1.0,0,0.75,False,4,399
4.0,0.5,0,2,61.5,3.5,0,7,3.75,0.375,0,1,9.0,3.333333333333333,0,9,0.5,0.2142857142857142,0.0,1.0,0,0.75,False,4,400
3.25,1.25,0,3,61.5,3.5,0,7,3.5,0.5,0,1,8.666666666666666,3.111111111111111,0,11,0.5357142857142857,0.2551020408163265,0.0,1.0,0,0.7692307692307693,False,4,401
3.25,1.25,0,3,61.5,3.5,0,7,3.5,0.5,0,1,8.666666666666666,3.111111111111111,0,11,0.5357142857142857,0.2551020408163265,0.0,1.0,0,0.7692307692307693,False,4,402
3.5,1.0,1,3,61.5,3.5,0,7,4.0,0.0,0,0,9.333333333333334,4.222222222222222,0,11,0.4642857142857143,0.1938775510204081,0.0,1.0,0,0.8571428571428571,False,4,403
3.5,1.0,1,3,61.5,3.5,0,7,4.0,0.0,0,0,9.333333333333334,4.222222222222222,0,11,0.4642857142857143,0.1938775510204081,0.0,1.0,0,0.8571428571428571,False,4,404
3.25,1.25,0,3,61.5,3.5,0,7,3.75,0.375,0,1,9.666666666666666,3.777777777777778,0,11,0.4642857142857143,0.1938775510204081,0.0,1.0,0,0.7692307692307693,False,4,405
3.25,1.25,0,3,61.5,3.5,0,7,3.75,0.375,0,1,9.666666666666666,3.777777777777778,0,11,0.4642857142857143,0.1938775510204081,0.0,1.0,0,0.7692307692307693,False,4,406
3.5,1.5,0,3,61.5,3.5,0,7,3.75,0.375,0,1,8.666666666666666,3.111111111111111,0,11,0.5357142857142857,0.2551020408163265,0.0,1.0,0,0.7142857142857143,False,4,407
3.5,1.5,0,3,61.5,3.5,0,7,3.75,0.375,0,1,8.666666666666666,3.111111111111111,0,11,0.5357142857142857,0.2551020408163265,0.0,1.0,0,0.7142857142857143,False,4,408
3.4,1.52,0,4,65.0,0.0,0,0,3.6,0.6399999999999999,0,2,2.2,0.7200000000000001,0,4,0.3428571428571428,0.3755102040816326,0.0,1.0,0,0.8235294117647058,False,5,409
3.4,1.52,0,4,65.0,0.0,0,0,3.6,0.6399999999999999,0,2,2.2,0.7200000000000001,0,4,0.3428571428571428,0.3755102040816326,0.0,1.0,0,0.8235294117647058,False,5,410
3.2,1.04,0,3,63.6,2.2399999999999998,0,7,4.0,0.0,0,0,5.8,3.7599999999999993,0,11,0.3999999999999999,0.2857142857142857,0.0,1.0,0,0.875,False,5,411
3.2,1.04,0,3,63.6,2.2399999999999998,0,7,4.0,0.0,0,0,5.8,3.7599999999999993,0,11,0.3999999999999999,0.2857142857142857,0.0,1.0,0,0.875,False,5,412
2.8,1.36,0,4,65.0,0.0,0,0,4.0,0.0,0,0,2.8,0.9599999999999996,0,2,0.3428571428571428,0.3755102040816326,0.0,1.0,0,0.6428571428571429,False,5,413
2.8,1.36,0,4,65.0,0.0,0,0,4.0,0.0,0,0,2.8,0.9599999999999996,0,2,0.3428571428571428,0.3755102040816326,0.0,1.0,0,0.6428571428571429,False,5,414
3.4,1.12,0,3,65.0,0.0,0,0,4.0,0.0,0,0,2.6,1.12,0,4,0.3714285714285714,0.3673469387755102,0.0,1.0,0,0.5882352941176471,False,5,415
3.4,1.12,0,3,65.0,0.0,0,0,4.0,0.0,0,0,2.6,1.12,0,4,0.3714285714285714,0.3673469387755102,0.0,1.0,0,0.5882352941176471,False,5,416
2.8,1.36,0,4,62.4,4.160000000000001,0,13,3.8,0.3200000000000001,0,1,6.8,5.76,0,15,0.3999999999999999,0.3428571428571428,0.0,1.0,0,0.7857142857142857,False,5,417
2.8,1.36,0,4,62.4,4.160000000000001,0,13,3.8,0.3200000000000001,0,1,6.8,5.76,0,15,0.3999999999999999,0.3428571428571428,0.0,1.0,0,0.7857142857142857,False,5,418
2.6,1.12,0,3,63.6,2.2399999999999998,0,7,3.8,0.3200000000000001,0,1,5.6,5.120000000000001,0,13,0.3714285714285714,0.3102040816326531,0.0,1.0,0,0.6153846153846154,False,5,419
2.6,1.12,0,3,63.6,2.2399999999999998,0,7,3.8,0.3200000000000001,0,1,5.6,5.120000000000001,0,13,0.3714285714285714,0.3102040816326531,0.0,1.0,0,0.6153846153846154,False,5,420
2.6,1.12,0,3,63.6,2.2399999999999998,0,7,3.6,0.48,0,1,5.8,4.959999999999999,0,13,0.3428571428571428,0.3183673469387755,0.0,1.0,0,0.6923076923076923,False,5,421
2.4,0.8800000000000001,0,3,63.6,2.2399999999999998,0,7,3.4,0.48,0,1,5.8,4.959999999999999,0,13,0.3428571428571428,0.3183673469387755,0.0,1.0,0,0.6666666666666666,False,5,422
2.4,0.8800000000000001,0,3,63.6,2.2399999999999998,0,7,3.4,0.48,0,1,5.8,4.959999999999999,0,13,0.3428571428571428,0.3183673469387755,0.0,1.0,0,0.6666666666666666,False,5,423
1.8,0.96,0,3,61.0,4.8,0,13,3.4,0.72,0,2,11.6,6.400000000000001,0,24,0.3428571428571428,0.3183673469387755,0.0,1.0,0,0.7777777777777778,False,5,424
1.8,0.96,0,3,61.0,4.8,0,13,3.4,0.72,0,2,11.6,6.400000000000001,0,24,0.3428571428571428,0.3183673469387755,0.0,1.0,0,0.7777777777777778,False,5,425
1.8,0.96,0,3,62.4,4.160000000000001,0,13,3.2,0.96,0,2,8.2,7.840000000000002,0,19,0.3714285714285714,0.3591836734693877,0.0,1.0,0,0.7777777777777778,False,5,426
1.8,0.96,0,3,62.4,4.160000000000001,0,13,3.2,0.96,0,2,8.2,7.840000000000002,0,19,0.3714285714285714,0.3591836734693877,0.0,1.0,0,0.7777777777777778,False,5,427
3.0,1.6,0,4,62.2,3.3599999999999994,0,7,3.6,0.48,0,1,8.8,4.640000000000001,0,11,0.4285714285714285,0.2122448979591836,0.0,1.0,0,0.7333333333333333,False,5,428
3.0,1.6,0,4,62.2,3.3599999999999994,0,7,3.6,0.48,0,1,8.8,4.640000000000001,0,11,0.4285714285714285,0.2122448979591836,0.0,1.0,0,0.7333333333333333,False,5,429
3.2,1.7600000000000002,0,4,63.6,2.2399999999999998,0,7,3.4,0.72,0,2,5.6,3.92,0,13,0.3999999999999999,0.3428571428571428,0.0,1.0,0,0.75,False,5,430
3.2,1.7600000000000002,0,4,63.6,2.2399999999999998,0,7,3.4,0.72,0,2,5.6,3.92,0,13,0.3999999999999999,0.3428571428571428,0.0,1.0,0,0.75,False,5,431
2.8,1.04,0,3,63.6,2.2399999999999998,0,7,3.8,0.3200000000000001,0,1,6.2,4.24,0,13,0.3714285714285714,0.3102040816326531,0.0,1.0,0,0.6428571428571429,False,5,432
2.8,1.04,0,3,63.6,2.2399999999999998,0,7,3.8,0.3200000000000001,0,1,6.2,4.24,0,13,0.3714285714285714,0.3102040816326531,0.0,1.0,0,0.6428571428571429,False,5,433
3.4,1.12,0,4,62.2,3.3599999999999994,0,7,3.8,0.3200000000000001,0,1,8.2,4.160000000000001,0,11,0.4571428571428571,0.236734693877551,0.0,1.0,0,0.7058823529411765,False,5,434
3.4,1.12,0,4,62.2,3.3599999999999994,0,7,3.8,0.3200000000000001,0,1,8.2,4.160000000000001,0,11,0.4571428571428571,0.236734693877551,0.0,1.0,0,0.7058823529411765,False,5,435
2.8,1.04,0,3,63.6,2.2399999999999998,0,7,3.8,0.3200000000000001,0,1,5.8,4.959999999999999,0,13,0.3428571428571428,0.3183673469387755,0.0,1.0,0,0.7857142857142857,False,5,436
2.8,1.04,0,3,63.6,2.2399999999999998,0,7,3.8,0.3200000000000001,0,1,5.8,4.959999999999999,0,13,0.3428571428571428,0.3183673469387755,0.0,1.0,0,0.7857142857142857,False,5,437
3.6,1.28,0,3,62.2,3.3599999999999994,0,7,3.6,0.48,0,1,7.8,4.239999999999999,0,13,0.4857142857142857,0.2693877551020408,0.0,1.0,0,0.6666666666666666,False,5,438
3.6,1.28,0,3,62.2,3.3599999999999994,0,7,3.6,0.48,0,1,7.8,4.239999999999999,0,13,0.4857142857142857,0.2693877551020408,0.0,1.0,0,0.6666666666666666,False,5,439
2.0,0.6666666666666666,0,3,65.0,0.0,0,0,3.8333333333333335,0.2777777777777777,0,1,3.6,1.8133333333333328,0,6,0.3095238095238096,0.3537414965986394,0.0,1.0,0,0.75,False,6,440
2.0,0.6666666666666666,0,3,65.0,0.0,0,0,3.8333333333333335,0.2777777777777777,0,1,3.6,1.8133333333333328,0,6,0.3095238095238096,0.3537414965986394,0.0,1.0,0,0.75,False,6,441
3.1666666666666665,1.5,0,4,65.0,0.0,0,0,4.0,0.0,0,0,1.8666666666666667,0.7466666666666664,0,4,0.3333333333333333,0.380952380952381,0.0,1.0,0,0.8421052631578947,False,6,442
3.1666666666666665,1.5,0,4,65.0,0.0,0,0,4.0,0.0,0,0,1.8666666666666667,0.7466666666666664,0,4,0.3333333333333333,0.380952380952381,0.0,1.0,0,0.8421052631578947,False,6,443
2.833333333333333,1.1666666666666667,0,4,63.833333333333336,1.9444444444444429,0,7,3.5,0.6666666666666666,0,2,5.4,3.466666666666666,0,13,0.4047619047619047,0.3197278911564626,0.0,1.0,0,0.7058823529411765,False,6,444
2.833333333333333,1.1666666666666667,0,4,63.833333333333336,1.9444444444444429,0,7,3.5,0.6666666666666666,0,2,5.4,3.466666666666666,0,13,0.4047619047619047,0.3197278911564626,0.0,1.0,0,0.7058823529411765,False,6,445
3.0,1.0,0,2,65.0,0.0,0,0,3.8333333333333335,0.2777777777777777,0,1,2.533333333333333,1.1733333333333331,0,4,0.3809523809523809,0.3537414965986394,0.0,1.0,0,0.6666666666666666,False,6,446
3.0,1.0,0,2,65.0,0.0,0,0,3.8333333333333335,0.2777777777777777,0,1,2.533333333333333,1.1733333333333331,0,4,0.3809523809523809,0.3537414965986394,0.0,1.0,0,0.6666666666666666,False,6,447
2.1666666666666665,1.2222222222222223,0,3,61.66666666666666,4.4444444444444455,0,13,3.333333333333333,0.6666666666666666,0,2,10.266666666666667,6.88,0,24,0.3333333333333333,0.3333333333333333,0.0,1.0,0,0.6923076923076923,False,6,448
2.1666666666666665,1.2222222222222223,0,3,61.66666666666666,4.4444444444444455,0,13,3.333333333333333,0.6666666666666666,0,2,10.266666666666667,6.88,0,24,0.3333333333333333,0.3333333333333333,0.0,1.0,0,0.6923076923076923,False,6,449
2.1666666666666665,1.2222222222222223,0,3,62.833333333333336,3.611111111111109,0,13,3.1666666666666665,0.8333333333333334,0,2,7.133333333333334,7.377777777777782,0,19,0.380952380952381,0.3537414965986395,0.0,1.0,0,0.6923076923076923,False,6,450
2.1666666666666665,1.2222222222222223,0,3,62.833333333333336,3.611111111111109,0,13,3.1666666666666665,0.8333333333333334,0,2,7.133333333333334,7.377777777777782,0,19,0.380952380952381,0.3537414965986395,0.0,1.0,0,0.6923076923076923,False,6,451
2.1666666666666665,0.8888888888888887,0,3,62.66666666666666,3.111111111111112,0,7,3.5,0.6666666666666666,0,2,7.6,4.746666666666666,0,13,0.3809523809523809,0.2585034013605442,0.0,1.0,0,0.5384615384615384,False,6,452
2.1666666666666665,0.8888888888888887,0,3,62.66666666666666,3.111111111111112,0,7,3.5,0.6666666666666666,0,2,7.6,4.746666666666666,0,13,0.3809523809523809,0.2585034013605442,0.0,1.0,0,0.5384615384615384,False,6,453
2.833333333333333,1.1666666666666667,0,4,62.66666666666666,3.111111111111112,0,7,3.8333333333333335,0.2777777777777777,0,1,7.333333333333333,5.2444444444444445,0,13,0.4047619047619047,0.2448979591836734,0.0,1.0,0,0.7058823529411765,False,6,454
2.833333333333333,1.1666666666666667,0,4,62.66666666666666,3.111111111111112,0,7,3.8333333333333335,0.2777777777777777,0,1,7.333333333333333,5.2444444444444445,0,13,0.4047619047619047,0.2448979591836734,0.0,1.0,0,0.7058823529411765,False,6,455
2.2857142857142856,0.979591836734694,0,3,65.0,0.0,0,0,3.7142857142857135,0.4081632653061224,0,1,3.333333333333333,1.9047619047619044,0,6,0.3265306122448979,0.3731778425655976,0.0,1.0,0,0.6875,False,7,456
2.2857142857142856,0.979591836734694,0,3,65.0,0.0,0,0,3.7142857142857135,0.4081632653061224,0,1,3.333333333333333,1.9047619047619044,0,6,0.3265306122448979,0.3731778425655976,0.0,1.0,0,0.6875,False,7,457
3.142857142857143,1.3061224489795915,0,3,64.0,1.7142857142857142,0,7,3.857142857142857,0.2448979591836734,0,1,4.857142857142857,3.5102040816326534,0,13,0.3673469387755101,0.3206997084548105,0.0,1.0,0,0.7272727272727273,False,7,458
3.142857142857143,1.3061224489795915,0,3,64.0,1.7142857142857142,0,7,3.857142857142857,0.2448979591836734,0,1,4.857142857142857,3.5102040816326534,0,13,0.3673469387755101,0.3206997084548105,0.0,1.0,0,0.7272727272727273,False,7,459
2.571428571428572,1.2244897959183674,0,3,65.0,0.0,0,0,3.857142857142857,0.2448979591836734,0,1,3.238095238095238,1.9410430839002264,0,6,0.3673469387755101,0.3381924198250728,0.0,1.0,0,0.6666666666666666,False,7,460
2.571428571428572,1.2244897959183674,0,3,65.0,0.0,0,0,3.857142857142857,0.2448979591836734,0,1,3.238095238095238,1.9410430839002264,0,6,0.3673469387755101,0.3381924198250728,0.0,1.0,0,0.6666666666666666,False,7,461
2.857142857142857,1.2653061224489797,0,4,64.0,1.7142857142857142,0,7,3.857142857142857,0.2448979591836734,0,1,6.190476190476191,3.510204081632653,0,13,0.3673469387755101,0.2973760932944606,0.0,1.0,0,0.7,False,7,462
2.857142857142857,1.2653061224489797,0,4,64.0,1.7142857142857142,0,7,3.857142857142857,0.2448979591836734,0,1,6.190476190476191,3.510204081632653,0,13,0.3673469387755101,0.2973760932944606,0.0,1.0,0,0.7,False,7,463
2.2857142857142856,0.979591836734694,0,3,63.0,2.857142857142857,0,7,3.571428571428572,0.4897959183673469,0,1,6.476190476190476,5.070294784580499,0,13,0.3673469387755101,0.2798833819241982,0.0,1.0,0,0.625,False,7,464
2.2857142857142856,0.979591836734694,0,3,63.0,2.857142857142857,0,7,3.571428571428572,0.4897959183673469,0,1,6.476190476190476,5.070294784580499,0,13,0.3673469387755101,0.2798833819241982,0.0,1.0,0,0.625,False,7,465
2.571428571428572,1.2244897959183674,0,4,64.0,1.7142857142857142,0,7,3.4285714285714284,0.6530612244897959,0,2,4.095238095238095,3.945578231292519,0,13,0.3469387755102041,0.3323615160349854,0.0,1.0,0,0.5555555555555556,False,7,466
2.571428571428572,1.2244897959183674,0,4,64.0,1.7142857142857142,0,7,3.4285714285714284,0.6530612244897959,0,2,4.095238095238095,3.945578231292519,0,13,0.3469387755102041,0.3323615160349854,0.0,1.0,0,0.5555555555555556,False,7,467
3.142857142857143,1.020408163265306,0,4,64.0,1.7142857142857142,0,7,3.857142857142857,0.2448979591836734,0,1,4.571428571428571,3.863945578231292,0,13,0.3469387755102041,0.3323615160349854,0.0,1.0,0,0.5909090909090909,False,7,468
3.142857142857143,1.020408163265306,0,4,64.0,1.7142857142857142,0,7,3.857142857142857,0.2448979591836734,0,1,4.571428571428571,3.863945578231292,0,13,0.3469387755102041,0.3323615160349854,0.0,1.0,0,0.5909090909090909,False,7,469
2.25,0.875,0,3,65.0,0.0,0,0,3.75,0.375,0,1,2.4285714285714284,1.0102040816326532,0,4,0.3392857142857143,0.3775510204081633,0.0,1.0,0,0.6111111111111112,False,8,470
2.625,1.28125,0,4,65.0,0.0,0,0,3.625,0.46875,0,1,5.0,3.5,0,12,0.3392857142857143,0.3418367346938776,0.0,1.0,0,0.6190476190476191,False,8,471
2.25,0.875,0,3,65.0,0.0,0,0,3.75,0.375,0,1,2.4285714285714284,1.0102040816326532,0,4,0.3392857142857143,0.3775510204081633,0.0,1.0,0,0.6111111111111112,False,8,472
2.625,1.28125,0,4,65.0,0.0,0,0,3.625,0.46875,0,1,5.0,3.5,0,12,0.3392857142857143,0.3418367346938776,0.0,1.0,0,0.6190476190476191,False,8,473
3.0,1.25,0,4,61.625,4.21875,0,13,3.625,0.5625,0,2,9.321428571428571,5.775510204081635,0,20,0.4285714285714285,0.2755102040816327,0.125,1.0,0,0.5833333333333334,False,8,474
2.875,1.125,0,4,62.5,3.75,0,13,3.625,0.5625,0,2,7.571428571428571,6.255102040816331,0,18,0.4107142857142857,0.3010204081632653,0.0,1.0,0,0.6521739130434783,False,8,475
3.0,1.25,0,4,61.625,4.21875,0,13,3.625,0.5625,0,2,9.321428571428571,5.775510204081635,0,20,0.4285714285714285,0.2755102040816327,0.125,1.0,0,0.5833333333333334,False,8,476
